period,count
1998-06-16 12:55:00,29985
1998-06-16 12:56:00,31546
1998-06-16 12:57:00,29783
1998-06-16 12:58:00,29547
1998-06-16 12:59:00,29031
1998-06-16 13:00:00,30681
1998-06-16 13:01:00,32191
1998-06-16 13:02:00,29839
1998-06-16 13:03:00,28145
1998-06-16 13:04:00,30079
1998-06-16 13:05:00,28992
1998-06-16 13:06:00,28569
1998-06-16 13:07:00,29458
1998-06-16 13:08:00,30485
1998-06-16 13:09:00,31308
1998-06-16 13:10:00,30882
1998-06-16 13:11:00,32147
1998-06-16 13:12:00,31459
1998-06-16 13:13:00,30065
1998-06-16 13:14:00,30862
1998-06-16 13:15:00,30512
1998-06-16 13:16:00,30866
1998-06-16 13:17:00,31093
1998-06-16 13:18:00,32653
1998-06-16 13:19:00,29814
1998-06-16 13:20:00,31620
1998-06-16 13:21:00,32165
1998-06-16 13:22:00,31874
1998-06-16 13:23:00,35947
1998-06-16 13:24:00,33416
1998-06-16 13:25:00,30867
1998-06-16 13:26:00,30953
1998-06-16 13:27:00,28798
1998-06-16 13:28:00,31983
1998-06-16 13:29:00,33172
1998-06-16 13:30:00,30869
1998-06-16 13:31:00,29461
1998-06-16 13:32:00,31817
1998-06-16 13:33:00,29299
1998-06-16 13:34:00,31048
1998-06-16 13:35:00,31425
1998-06-16 13:36:00,30177
1998-06-16 13:37:00,29973
1998-06-16 13:38:00,31606
1998-06-16 13:39:00,31627
1998-06-16 13:40:00,31806
1998-06-16 13:41:00,33182
1998-06-16 13:42:00,32471
1998-06-16 13:43:00,32633
1998-06-16 13:44:00,33150
1998-06-16 13:45:00,32583
1998-06-16 13:46:00,31765
1998-06-16 13:47:00,31599
1998-06-16 13:48:00,32761
1998-06-16 13:49:00,32902
1998-06-16 13:50:00,32968
1998-06-16 13:51:00,33520
1998-06-16 13:52:00,31045
1998-06-16 13:53:00,31456
1998-06-16 13:54:00,30961
1998-06-16 13:55:00,32310
1998-06-16 13:56:00,32161
1998-06-16 13:57:00,31709
1998-06-16 13:58:00,33047
1998-06-16 13:59:00,31842
1998-06-16 14:00:00,34226
1998-06-16 14:01:00,31636
1998-06-16 14:02:00,31972
1998-06-16 14:03:00,31923
1998-06-16 14:04:00,31557
1998-06-16 14:05:00,32979
1998-06-16 14:06:00,33509
1998-06-16 14:07:00,33416
1998-06-16 14:08:00,31327
1998-06-16 14:09:00,34143
1998-06-16 14:10:00,35680
1998-06-16 14:11:00,32575
1998-06-16 14:12:00,30467
1998-06-16 14:13:00,33469
1998-06-16 14:14:00,31130
1998-06-16 14:15:00,34140
1998-06-16 14:16:00,32768
1998-06-16 14:17:00,32041
1998-06-16 14:18:00,33523
1998-06-16 14:19:00,34324
1998-06-16 14:20:00,33723
1998-06-16 14:21:00,33805
1998-06-16 14:22:00,34797
1998-06-16 14:23:00,36038
1998-06-16 14:24:00,33857
1998-06-16 14:25:00,36026
1998-06-16 14:26:00,33281
1998-06-16 14:27:00,33754
1998-06-16 14:28:00,32015
1998-06-16 14:29:00,33273
1998-06-16 14:30:00,32763
1998-06-16 14:31:00,32374
1998-06-16 14:32:00,32513
1998-06-16 14:33:00,33237
1998-06-16 14:34:00,33761
1998-06-16 14:35:00,35087
1998-06-16 14:36:00,34327
1998-06-16 14:37:00,34308
1998-06-16 14:38:00,34544
1998-06-16 14:39:00,34558
1998-06-16 14:40:00,32451
1998-06-16 14:41:00,34108
1998-06-16 14:42:00,33619
1998-06-16 14:43:00,32984
1998-06-16 14:44:00,32444
1998-06-16 14:45:00,31979
1998-06-16 14:46:00,33004
1998-06-16 14:47:00,33978
1998-06-16 14:48:00,34018
1998-06-16 14:49:00,33591
1998-06-16 14:50:00,35463
1998-06-16 14:51:00,34713
1998-06-16 14:52:00,35963
1998-06-16 14:53:00,36623
1998-06-16 14:54:00,34954
1998-06-16 14:55:00,34321
1998-06-16 14:56:00,33454
1998-06-16 14:57:00,33047
1998-06-16 14:58:00,32415
1998-06-16 14:59:00,32016
1998-06-16 15:00:00,33892
1998-06-16 15:01:00,35226
1998-06-16 15:02:00,35819
1998-06-16 15:03:00,34698
1998-06-16 15:04:00,35265
1998-06-16 15:05:00,36025
1998-06-16 15:06:00,37187
1998-06-16 15:07:00,35891
1998-06-16 15:08:00,37084
1998-06-16 15:09:00,36583
1998-06-16 15:10:00,35826
1998-06-16 15:11:00,35435
1998-06-16 15:12:00,37226
1998-06-16 15:13:00,37428
1998-06-16 15:14:00,36117
1998-06-16 15:15:00,35490
1998-06-16 15:16:00,35787
1998-06-16 15:17:00,34692
1998-06-16 15:18:00,37328
1998-06-16 15:19:00,37082
1998-06-16 15:20:00,38575
1998-06-16 15:21:00,37736
1998-06-16 15:22:00,37368
1998-06-16 15:23:00,38663
1998-06-16 15:24:00,39576
1998-06-16 15:25:00,37690
1998-06-16 15:26:00,37223
1998-06-16 15:27:00,40547
1998-06-16 15:28:00,40645
1998-06-16 15:29:00,42414
1998-06-16 15:30:00,45339
1998-06-16 15:31:00,48697
1998-06-16 15:32:00,50936
1998-06-16 15:33:00,51453
1998-06-16 15:34:00,55471
1998-06-16 15:35:00,56465
1998-06-16 15:36:00,58524
1998-06-16 15:37:00,62080
1998-06-16 15:38:00,63789
1998-06-16 15:39:00,60163
1998-06-16 15:40:00,62710
1998-06-16 15:41:00,64599
1998-06-16 15:42:00,64557
1998-06-16 15:43:00,66779
1998-06-16 15:44:00,70233
1998-06-16 15:45:00,67043
1998-06-16 15:46:00,66250
1998-06-16 15:47:00,68340
1998-06-16 15:48:00,72598
1998-06-16 15:49:00,71310
1998-06-16 15:50:00,71208
1998-06-16 15:51:00,70229
1998-06-16 15:52:00,72103
1998-06-16 15:53:00,72305
1998-06-16 15:54:00,75078
1998-06-16 15:55:00,72870
1998-06-16 15:56:00,73729
1998-06-16 15:57:00,74503
1998-06-16 15:58:00,73604
1998-06-16 15:59:00,73615
1998-06-16 16:00:00,70923
1998-06-16 16:01:00,70663
1998-06-16 16:02:00,70418
1998-06-16 16:03:00,69950
1998-06-16 16:04:00,70609
1998-06-16 16:05:00,73214
1998-06-16 16:06:00,70073
1998-06-16 16:07:00,69667
1998-06-16 16:08:00,70066
1998-06-16 16:09:00,71205
1998-06-16 16:10:00,70940
1998-06-16 16:11:00,73011
1998-06-16 16:12:00,73487
1998-06-16 16:13:00,73581
1998-06-16 16:14:00,72227
1998-06-16 16:15:00,74368
1998-06-16 16:16:00,73927
1998-06-16 16:17:00,71692
1998-06-16 16:18:00,73382
1998-06-16 16:19:00,76214
1998-06-16 16:20:00,75354
1998-06-16 16:21:00,72415
1998-06-16 16:22:00,74438
1998-06-16 16:23:00,73397
1998-06-16 16:24:00,70465
1998-06-16 16:25:00,69193
1998-06-16 16:26:00,68401
1998-06-16 16:27:00,69312
1998-06-16 16:28:00,67829
1998-06-16 16:29:00,63253
1998-06-16 16:30:00,64529
1998-06-16 16:31:00,64425
1998-06-16 16:32:00,62479
1998-06-16 16:33:00,63294
1998-06-16 16:34:00,66634
1998-06-16 16:35:00,66024
1998-06-16 16:36:00,67173
1998-06-16 16:37:00,66399
1998-06-16 16:38:00,67541
1998-06-16 16:39:00,64591
1998-06-16 16:40:00,67662
1998-06-16 16:41:00,64195
1998-06-16 16:42:00,64268
1998-06-16 16:43:00,63508
1998-06-16 16:44:00,66478
1998-06-16 16:45:00,63480
1998-06-16 16:46:00,63747
1998-06-16 16:47:00,63512
1998-06-16 16:48:00,63560
1998-06-16 16:49:00,62564
1998-06-16 16:50:00,63184
1998-06-16 16:51:00,64703
1998-06-16 16:52:00,62975
1998-06-16 16:53:00,67264
1998-06-16 16:54:00,70265
1998-06-16 16:55:00,67881
1998-06-16 16:56:00,69263
1998-06-16 16:57:00,67276
1998-06-16 16:58:00,66736
1998-06-16 16:59:00,67330
1998-06-16 17:00:00,66514
1998-06-16 17:01:00,66070
1998-06-16 17:02:00,69479
1998-06-16 17:03:00,69158
1998-06-16 17:04:00,68376
1998-06-16 17:05:00,67521
1998-06-16 17:06:00,68660
1998-06-16 17:07:00,68461
1998-06-16 17:08:00,68295
1998-06-16 17:09:00,65518
1998-06-16 17:10:00,66539
1998-06-16 17:11:00,68420
1998-06-16 17:12:00,67699
1998-06-16 17:13:00,68019
1998-06-16 17:14:00,68700
1998-06-16 17:15:00,69995
1998-06-16 17:16:00,70675
1998-06-16 17:17:00,66348
1998-06-16 17:18:00,69314
1998-06-16 17:19:00,71688
1998-06-16 17:20:00,74166
1998-06-16 17:21:00,74218
1998-06-16 17:22:00,79574
1998-06-16 17:23:00,77333
1998-06-16 17:24:00,75064
1998-06-16 17:25:00,74584
1998-06-16 17:26:00,67239
1998-06-16 17:27:00,61132
1998-06-16 17:28:00,54960
1998-06-16 17:29:00,52375
1998-06-16 17:30:00,52742
1998-06-16 17:31:00,51583
1998-06-16 17:32:00,47161
1998-06-16 17:33:00,46521
1998-06-16 17:34:00,46434
1998-06-16 17:35:00,45738
1998-06-16 17:36:00,43710
1998-06-16 17:37:00,43914
1998-06-16 17:38:00,44945
1998-06-16 17:39:00,43590
1998-06-16 17:40:00,43367
1998-06-16 17:41:00,43205
1998-06-16 17:42:00,44035
1998-06-16 17:43:00,41213
1998-06-16 17:44:00,39814
1998-06-16 17:45:00,42307
1998-06-16 17:46:00,44832
1998-06-16 17:47:00,43198
1998-06-16 17:48:00,41013
1998-06-16 17:49:00,41303
1998-06-16 17:50:00,39827
1998-06-16 17:51:00,39117
1998-06-16 17:52:00,40127
1998-06-16 17:53:00,38060
1998-06-16 17:54:00,39315
1998-06-16 17:55:00,38106
1998-06-16 17:56:00,38719
1998-06-16 17:57:00,38081
1998-06-16 17:58:00,38982
1998-06-16 17:59:00,39728
1998-06-16 18:00:00,38939
1998-06-16 18:01:00,37055
1998-06-16 18:02:00,37978
1998-06-16 18:03:00,36690
1998-06-16 18:04:00,36494
1998-06-16 18:05:00,37145
1998-06-16 18:06:00,35883
1998-06-16 18:07:00,33997
1998-06-16 18:08:00,35096
1998-06-16 18:09:00,34191
1998-06-16 18:10:00,33700
1998-06-16 18:11:00,32517
1998-06-16 18:12:00,31254
1998-06-16 18:13:00,33633
1998-06-16 18:14:00,33506
1998-06-16 18:15:00,32254
1998-06-16 18:16:00,34081
1998-06-16 18:17:00,33001
1998-06-16 18:18:00,33402
1998-06-16 18:19:00,33092
1998-06-16 18:20:00,32722
1998-06-16 18:21:00,35389
1998-06-16 18:22:00,31808
1998-06-16 18:23:00,33462
1998-06-16 18:24:00,33480
1998-06-16 18:25:00,32314
1998-06-16 18:26:00,33547
1998-06-16 18:27:00,34039
1998-06-16 18:28:00,33504
1998-06-16 18:29:00,32041
1998-06-16 18:30:00,32534
1998-06-16 18:31:00,32462
1998-06-16 18:32:00,32127
1998-06-16 18:33:00,32756
1998-06-16 18:34:00,33820
1998-06-16 18:35:00,31723
1998-06-16 18:36:00,32805
1998-06-16 18:37:00,31644
1998-06-16 18:38:00,31746
1998-06-16 18:39:00,32702
1998-06-16 18:40:00,32439
1998-06-16 18:41:00,31631
1998-06-16 18:42:00,31506
1998-06-16 18:43:00,30830
1998-06-16 18:44:00,31164
1998-06-16 18:45:00,31497
1998-06-16 18:46:00,32995
1998-06-16 18:47:00,33787
1998-06-16 18:48:00,32443
1998-06-16 18:49:00,30982
1998-06-16 18:50:00,30780
1998-06-16 18:51:00,31197
1998-06-16 18:52:00,31708
1998-06-16 18:53:00,30538
1998-06-16 18:54:00,31479
1998-06-16 18:55:00,31728
1998-06-16 18:56:00,31384
1998-06-16 18:57:00,31952
1998-06-16 18:58:00,33711
1998-06-16 18:59:00,35296
1998-06-16 19:00:00,34711
1998-06-16 19:01:00,36344
1998-06-16 19:02:00,36405
1998-06-16 19:03:00,36745
1998-06-16 19:04:00,37001
1998-06-16 19:05:00,38732
1998-06-16 19:06:00,38173
1998-06-16 19:07:00,38965
1998-06-16 19:08:00,38467
1998-06-16 19:09:00,39208
1998-06-16 19:10:00,44333
1998-06-16 19:11:00,42200
1998-06-16 19:12:00,44976
1998-06-16 19:13:00,43989
1998-06-16 19:14:00,43584
1998-06-16 19:15:00,41448
1998-06-16 19:16:00,40592
1998-06-16 19:17:00,40813
1998-06-16 19:18:00,41658
1998-06-16 19:19:00,43569
1998-06-16 19:20:00,43088
1998-06-16 19:21:00,44527
1998-06-16 19:22:00,45833
1998-06-16 19:23:00,43500
1998-06-16 19:24:00,41541
1998-06-16 19:25:00,41795
1998-06-16 19:26:00,43209
1998-06-16 19:27:00,43162
1998-06-16 19:28:00,44824
1998-06-16 19:29:00,45122
1998-06-16 19:30:00,46958
1998-06-16 19:31:00,47608
1998-06-16 19:32:00,45193
1998-06-16 19:33:00,44884
1998-06-16 19:34:00,42354
1998-06-16 19:35:00,42414
1998-06-16 19:36:00,42803
1998-06-16 19:37:00,45629
1998-06-16 19:38:00,43131
1998-06-16 19:39:00,45040
1998-06-16 19:40:00,47356
1998-06-16 19:41:00,47830
1998-06-16 19:42:00,47092
1998-06-16 19:43:00,44484
1998-06-16 19:44:00,45244
1998-06-16 19:45:00,45944
1998-06-16 19:46:00,46683
1998-06-16 19:47:00,47933
1998-06-16 19:48:00,50939
1998-06-16 19:49:00,53142
1998-06-16 19:50:00,52202
1998-06-16 19:51:00,53392
1998-06-16 19:52:00,55129
1998-06-16 19:53:00,51976
1998-06-16 19:54:00,50035
1998-06-16 19:55:00,50569
1998-06-16 19:56:00,50582
1998-06-16 19:57:00,51562
1998-06-16 19:58:00,47969
1998-06-16 19:59:00,48836
1998-06-16 20:00:00,49049
1998-06-16 20:01:00,47848
1998-06-16 20:02:00,47767
1998-06-16 20:03:00,47118
1998-06-16 20:04:00,44794
1998-06-16 20:05:00,45918
1998-06-16 20:06:00,47400
1998-06-16 20:07:00,48056
1998-06-16 20:08:00,50315
1998-06-16 20:09:00,52614
1998-06-16 20:10:00,50216
1998-06-16 20:11:00,49615
1998-06-16 20:12:00,49201
1998-06-16 20:13:00,48428
1998-06-16 20:14:00,49730
1998-06-16 20:15:00,49108
1998-06-16 20:16:00,50524
1998-06-16 20:17:00,51873
1998-06-16 20:18:00,50884
1998-06-16 20:19:00,50963
1998-06-16 20:20:00,51141
1998-06-16 20:21:00,51360
1998-06-16 20:22:00,50480
1998-06-16 20:23:00,48312
1998-06-16 20:24:00,50790
1998-06-16 20:25:00,50170
1998-06-16 20:26:00,50733
1998-06-16 20:27:00,51103
1998-06-16 20:28:00,50274
1998-06-16 20:29:00,52331
1998-06-16 20:30:00,51163
1998-06-16 20:31:00,48534
1998-06-16 20:32:00,51312
1998-06-16 20:33:00,48772
1998-06-16 20:34:00,48569
1998-06-16 20:35:00,48955
1998-06-16 20:36:00,50248
1998-06-16 20:37:00,48055
1998-06-16 20:38:00,47627
1998-06-16 20:39:00,47696
1998-06-16 20:40:00,47539
1998-06-16 20:41:00,47164
1998-06-16 20:42:00,47485
1998-06-16 20:43:00,47024
1998-06-16 20:44:00,50808
1998-06-16 20:45:00,49111
1998-06-16 20:46:00,51788
1998-06-16 20:47:00,50474
1998-06-16 20:48:00,49535
1998-06-16 20:49:00,48754
1998-06-16 20:50:00,50069
1998-06-16 20:51:00,53274
1998-06-16 20:52:00,52906
1998-06-16 20:53:00,53265
1998-06-16 20:54:00,55936
1998-06-16 20:55:00,57255
1998-06-16 20:56:00,58252
1998-06-16 20:57:00,57222
1998-06-16 20:58:00,51681
1998-06-16 20:59:00,51198
1998-06-16 21:00:00,46255
1998-06-16 21:01:00,43463
1998-06-16 21:02:00,42605
1998-06-16 21:03:00,42074
1998-06-16 21:04:00,41580
1998-06-16 21:05:00,40200
1998-06-16 21:06:00,40298
1998-06-16 21:07:00,39305
1998-06-16 21:08:00,37993
1998-06-16 21:09:00,36300
1998-06-16 21:10:00,38622
1998-06-16 21:11:00,37593
1998-06-16 21:12:00,37072
1998-06-16 21:13:00,35141
1998-06-16 21:14:00,33833
1998-06-16 21:15:00,34911
1998-06-16 21:16:00,32885
1998-06-16 21:17:00,31549
1998-06-16 21:18:00,31682
1998-06-16 21:19:00,31592
1998-06-16 21:20:00,30350
1998-06-16 21:21:00,30153
1998-06-16 21:22:00,31358
1998-06-16 21:23:00,31597
1998-06-16 21:24:00,30149
1998-06-16 21:25:00,28170
1998-06-16 21:26:00,27610
1998-06-16 21:27:00,28043
1998-06-16 21:28:00,29018
1998-06-16 21:29:00,29129
1998-06-16 21:30:00,29959
1998-06-16 21:31:00,27533
1998-06-16 21:32:00,30558
1998-06-16 21:33:00,27779
1998-06-16 21:34:00,28382
1998-06-16 21:35:00,28489
1998-06-16 21:36:00,29170
1998-06-16 21:37:00,28555
1998-06-16 21:38:00,27219
1998-06-16 21:39:00,28061
1998-06-16 21:40:00,28684
1998-06-16 21:41:00,28199
1998-06-16 21:42:00,27461
1998-06-16 21:43:00,26894
1998-06-16 21:44:00,26556
1998-06-16 21:45:00,26107
1998-06-16 21:46:00,25856
1998-06-16 21:47:00,26326
1998-06-16 21:48:00,25817
1998-06-16 21:49:00,25411
1998-06-16 21:50:00,24298
1998-06-16 21:51:00,23913
1998-06-16 21:52:00,24695
1998-06-16 21:53:00,24943
1998-06-16 21:54:00,25004
1998-06-16 21:55:00,23289
1998-06-16 21:56:00,22586
1998-06-16 21:57:00,22886
1998-06-16 21:58:00,23591
1998-06-16 21:59:00,21174
1998-06-16 22:00:00,22855
1998-06-16 22:01:00,24219
1998-06-16 22:02:00,23710
1998-06-16 22:03:00,25609
1998-06-16 22:04:00,23785
1998-06-16 22:05:00,23320
1998-06-16 22:06:00,24450
1998-06-16 22:07:00,23697
1998-06-16 22:08:00,22958
1998-06-16 22:09:00,22875
1998-06-16 22:10:00,22998
1998-06-16 22:11:00,21931
1998-06-16 22:12:00,20326
1998-06-16 22:13:00,21318
1998-06-16 22:14:00,21619
1998-06-16 22:15:00,21931
1998-06-16 22:16:00,19910
1998-06-16 22:17:00,20103
1998-06-16 22:18:00,20065
1998-06-16 22:19:00,19172
1998-06-16 22:20:00,21628
1998-06-16 22:21:00,20443
1998-06-16 22:22:00,22563
1998-06-16 22:23:00,21354
1998-06-16 22:24:00,20880
1998-06-16 22:25:00,21290
1998-06-16 22:26:00,20777
1998-06-16 22:27:00,20051
1998-06-16 22:28:00,22510
1998-06-16 22:29:00,21478
1998-06-16 22:30:00,21260
1998-06-16 22:31:00,21995
1998-06-16 22:32:00,21699
1998-06-16 22:33:00,21538
1998-06-16 22:34:00,21022
1998-06-16 22:35:00,21302
1998-06-16 22:36:00,20478
1998-06-16 22:37:00,20156
1998-06-16 22:38:00,20569
1998-06-16 22:39:00,21178
1998-06-16 22:40:00,20062
1998-06-16 22:41:00,19625
1998-06-16 22:42:00,20564
1998-06-16 22:43:00,20072
1998-06-16 22:44:00,20370
1998-06-16 22:45:00,20379
1998-06-16 22:46:00,18517
1998-06-16 22:47:00,18432
1998-06-16 22:48:00,20178
1998-06-16 22:49:00,19227
1998-06-16 22:50:00,18026
1998-06-16 22:51:00,20397
1998-06-16 22:52:00,19597
1998-06-16 22:53:00,19374
1998-06-16 22:54:00,19506
1998-06-16 22:55:00,18698
1998-06-16 22:56:00,19187
1998-06-16 22:57:00,18937
1998-06-16 22:58:00,19681
1998-06-16 22:59:00,18382
1998-06-16 23:00:00,19230
1998-06-16 23:01:00,19848
1998-06-16 23:02:00,19264
1998-06-16 23:03:00,20397
1998-06-16 23:04:00,19286
1998-06-16 23:05:00,18938
1998-06-16 23:06:00,19228
1998-06-16 23:07:00,18547
1998-06-16 23:08:00,20641
1998-06-16 23:09:00,18654
1998-06-16 23:10:00,17885
1998-06-16 23:11:00,18223
1998-06-16 23:12:00,18194
1998-06-16 23:13:00,18332
1998-06-16 23:14:00,18033
1998-06-16 23:15:00,18147
1998-06-16 23:16:00,17831
1998-06-16 23:17:00,17221
1998-06-16 23:18:00,17472
1998-06-16 23:19:00,18032
1998-06-16 23:20:00,18293
1998-06-16 23:21:00,18345
1998-06-16 23:22:00,18269
1998-06-16 23:23:00,19645
1998-06-16 23:24:00,20357
1998-06-16 23:25:00,20707
1998-06-16 23:26:00,18977
1998-06-16 23:27:00,19173
1998-06-16 23:28:00,18224
1998-06-16 23:29:00,19429
1998-06-16 23:30:00,19481
1998-06-16 23:31:00,20240
1998-06-16 23:32:00,18573
1998-06-16 23:33:00,17581
1998-06-16 23:34:00,18522
1998-06-16 23:35:00,18804
1998-06-16 23:36:00,17515
1998-06-16 23:37:00,17226
1998-06-16 23:38:00,18228
1998-06-16 23:39:00,18050
1998-06-16 23:40:00,18211
1998-06-16 23:41:00,18788
1998-06-16 23:42:00,18046
1998-06-16 23:43:00,16991
1998-06-16 23:44:00,18197
1998-06-16 23:45:00,17260
1998-06-16 23:46:00,17397
1998-06-16 23:47:00,18458
1998-06-16 23:48:00,18467
1998-06-16 23:49:00,18942
1998-06-16 23:50:00,18989
1998-06-16 23:51:00,19394
1998-06-16 23:52:00,19458
1998-06-16 23:53:00,19282
1998-06-16 23:54:00,20366
1998-06-16 23:55:00,19354
1998-06-16 23:56:00,18273
1998-06-16 23:57:00,18769
1998-06-16 23:58:00,18821
1998-06-16 23:59:00,19892
1998-06-17 00:00:00,18610
1998-06-17 00:01:00,18531
1998-06-17 00:02:00,19575
1998-06-17 00:03:00,20186
1998-06-17 00:04:00,18852
1998-06-17 00:05:00,18841
1998-06-17 00:06:00,18043
1998-06-17 00:07:00,18268
1998-06-17 00:08:00,19253
1998-06-17 00:09:00,20019
1998-06-17 00:10:00,20243
1998-06-17 00:11:00,19532
1998-06-17 00:12:00,18844
1998-06-17 00:13:00,19770
1998-06-17 00:14:00,19528
1998-06-17 00:15:00,19421
1998-06-17 00:16:00,19222
1998-06-17 00:17:00,19101
1998-06-17 00:18:00,19672
1998-06-17 00:19:00,18339
1998-06-17 00:20:00,18210
1998-06-17 00:21:00,18528
1998-06-17 00:22:00,18521
1998-06-17 00:23:00,19599
1998-06-17 00:24:00,18394
1998-06-17 00:25:00,18296
1998-06-17 00:26:00,17488
1998-06-17 00:27:00,18138
1998-06-17 00:28:00,18988
1998-06-17 00:29:00,19771
1998-06-17 00:30:00,17551
1998-06-17 00:31:00,18839
1998-06-17 00:32:00,18691
1998-06-17 00:33:00,19522
1998-06-17 00:34:00,19501
1998-06-17 00:35:00,19479
1998-06-17 00:36:00,18551
1998-06-17 00:37:00,18526
1998-06-17 00:38:00,18261
1998-06-17 00:39:00,18919
1998-06-17 00:40:00,20115
1998-06-17 00:41:00,19410
1998-06-17 00:42:00,18538
1998-06-17 00:43:00,18729
1998-06-17 00:44:00,18131
1998-06-17 00:45:00,18725
1998-06-17 00:46:00,18197
1998-06-17 00:47:00,17578
1998-06-17 00:48:00,17902
1998-06-17 00:49:00,18718
1998-06-17 00:50:00,18844
1998-06-17 00:51:00,18064
1998-06-17 00:52:00,18962
1998-06-17 00:53:00,19348
1998-06-17 00:54:00,18662
1998-06-17 00:55:00,19509
1998-06-17 00:56:00,19421
1998-06-17 00:57:00,17705
1998-06-17 00:58:00,18332
1998-06-17 00:59:00,19011
1998-06-17 01:00:00,19103
1998-06-17 01:01:00,18300
1998-06-17 01:02:00,17203
1998-06-17 01:03:00,17306
1998-06-17 01:04:00,17406
1998-06-17 01:05:00,19222
1998-06-17 01:06:00,18738
1998-06-17 01:07:00,18241
1998-06-17 01:08:00,17745
1998-06-17 01:09:00,18450
1998-06-17 01:10:00,17128
1998-06-17 01:11:00,17428
1998-06-17 01:12:00,18802
1998-06-17 01:13:00,18494
1998-06-17 01:14:00,18219
1998-06-17 01:15:00,17105
1998-06-17 01:16:00,17468
1998-06-17 01:17:00,18168
1998-06-17 01:18:00,18708
1998-06-17 01:19:00,18212
1998-06-17 01:20:00,18325
1998-06-17 01:21:00,17227
1998-06-17 01:22:00,17699
1998-06-17 01:23:00,17779
1998-06-17 01:24:00,18385
1998-06-17 01:25:00,17864
1998-06-17 01:26:00,17488
1998-06-17 01:27:00,16293
1998-06-17 01:28:00,16669
1998-06-17 01:29:00,16515
1998-06-17 01:30:00,16467
1998-06-17 01:31:00,16504
1998-06-17 01:32:00,17768
1998-06-17 01:33:00,17077
1998-06-17 01:34:00,16338
1998-06-17 01:35:00,16993
1998-06-17 01:36:00,16874
1998-06-17 01:37:00,16701
1998-06-17 01:38:00,17640
1998-06-17 01:39:00,17177
1998-06-17 01:40:00,17940
1998-06-17 01:41:00,17096
1998-06-17 01:42:00,16882
1998-06-17 01:43:00,16726
1998-06-17 01:44:00,16499
1998-06-17 01:45:00,17093
1998-06-17 01:46:00,17251
1998-06-17 01:47:00,16054
1998-06-17 01:48:00,15911
1998-06-17 01:49:00,16476
1998-06-17 01:50:00,16387
1998-06-17 01:51:00,15290
1998-06-17 01:52:00,15350
1998-06-17 01:53:00,15061
1998-06-17 01:54:00,16196
1998-06-17 01:55:00,16086
1998-06-17 01:56:00,15750
1998-06-17 01:57:00,14799
1998-06-17 01:58:00,15747
1998-06-17 01:59:00,16047
1998-06-17 02:00:00,15680
1998-06-17 02:01:00,16677
1998-06-17 02:02:00,17128
1998-06-17 02:03:00,15277
1998-06-17 02:04:00,14935
1998-06-17 02:05:00,15874
1998-06-17 02:06:00,16108
1998-06-17 02:07:00,15240
1998-06-17 02:08:00,14828
1998-06-17 02:09:00,14797
1998-06-17 02:10:00,15531
1998-06-17 02:11:00,14673
1998-06-17 02:12:00,14931
1998-06-17 02:13:00,15495
1998-06-17 02:14:00,14497
1998-06-17 02:15:00,15033
1998-06-17 02:16:00,15313
1998-06-17 02:17:00,15093
1998-06-17 02:18:00,15096
1998-06-17 02:19:00,15159
1998-06-17 02:20:00,15790
1998-06-17 02:21:00,16507
1998-06-17 02:22:00,16654
1998-06-17 02:23:00,15733
1998-06-17 02:24:00,14706
1998-06-17 02:25:00,14762
1998-06-17 02:26:00,14678
1998-06-17 02:27:00,15816
1998-06-17 02:28:00,14816
1998-06-17 02:29:00,14601
1998-06-17 02:30:00,14675
1998-06-17 02:31:00,15446
1998-06-17 02:32:00,15631
1998-06-17 02:33:00,14235
1998-06-17 02:34:00,15390
1998-06-17 02:35:00,14538
1998-06-17 02:36:00,14165
1998-06-17 02:37:00,15040
1998-06-17 02:38:00,14902
1998-06-17 02:39:00,15091
1998-06-17 02:40:00,15686
1998-06-17 02:41:00,14673
1998-06-17 02:42:00,14378
1998-06-17 02:43:00,15429
1998-06-17 02:44:00,15648
1998-06-17 02:45:00,15100
1998-06-17 02:46:00,14390
1998-06-17 02:47:00,14886
1998-06-17 02:48:00,14652
1998-06-17 02:49:00,13841
1998-06-17 02:50:00,13427
1998-06-17 02:51:00,13279
1998-06-17 02:52:00,13722
1998-06-17 02:53:00,13586
1998-06-17 02:54:00,13802
1998-06-17 02:55:00,14487
1998-06-17 02:56:00,13532
1998-06-17 02:57:00,14451
1998-06-17 02:58:00,13467
1998-06-17 02:59:00,13193
1998-06-17 03:00:00,13444
1998-06-17 03:01:00,13954
1998-06-17 03:02:00,14547
1998-06-17 03:03:00,14246
1998-06-17 03:04:00,14462
1998-06-17 03:05:00,14919
1998-06-17 03:06:00,15509
1998-06-17 03:07:00,15735
1998-06-17 03:08:00,14819
1998-06-17 03:09:00,14748
1998-06-17 03:10:00,15151
1998-06-17 03:11:00,14085
1998-06-17 03:12:00,14302
1998-06-17 03:13:00,14631
1998-06-17 03:14:00,15397
1998-06-17 03:15:00,15321
1998-06-17 03:16:00,15455
1998-06-17 03:17:00,14500
1998-06-17 03:18:00,14534
1998-06-17 03:19:00,14705
1998-06-17 03:20:00,15718
1998-06-17 03:21:00,15512
1998-06-17 03:22:00,15599
1998-06-17 03:23:00,15700
1998-06-17 03:24:00,15785
1998-06-17 03:25:00,16017
1998-06-17 03:26:00,16493
1998-06-17 03:27:00,17120
1998-06-17 03:28:00,16828
